from_account,to_account,amount,device_id,ip_address,country,risk_score,timestamp
ACC0274,ACC0021,1084.75,D100,93.232.90.247,Germany,0.25,2025-09-23 00:39:16
ACC0107,ACC0104,854.32,D039,249.245.65.207,Germany,0.25,2025-09-29 02:34:14
ACC0014,ACC0071,1669.97,D057,123.232.200.228,UK,0.3,2025-09-21 23:34:57
ACC0195,ACC0026,804.36,D058,107.161.218.41,India,0.25,2025-09-16 08:44:39
ACC0090,ACC0260,252.19,D075,40.250.135.199,France,0.3,2025-10-11 05:15:49
ACC0184,ACC0163,428.55,D054,139.102.132.75,Canada,0.2,2025-10-06 13:17:01
ACC0058,ACC0234,766.26,D003,229.35.100.102,USA,0.2,2025-09-26 21:43:08
ACC0034,ACC0223,466.42,D084,176.174.217.109,Singapore,0.35,2025-10-04 17:44:24
ACC0009,ACC0141,100.29,D094,55.154.12.42,Cayman Islands,0.9,2025-10-07 00:48:09
ACC0080,ACC0072,1526.95,D089,215.63.231.199,India,0.25,2025-09-26 02:01:56
ACC0191,ACC0213,353.12,D021,48.199.217.217,Panama,0.85,2025-09-20 16:09:38
ACC0187,ACC0057,1000.14,D021,170.105.242.225,USA,0.2,2025-09-24 17:31:22
ACC0165,ACC0015,66.71,D004,198.233.46.243,Cayman Islands,0.9,2025-10-01 15:30:57
ACC0024,ACC0277,1447.82,D049,35.13.99.239,UAE,0.4,2025-09-22 16:01:41
ACC0048,ACC0215,1937.77,D009,116.229.239.147,UK,0.3,2025-10-03 05:41:08
ACC0069,ACC0001,944.28,D040,42.92.178.148,India,0.25,2025-09-29 14:29:56
ACC0050,ACC0245,400.61,D064,43.216.251.46,UAE,0.4,2025-09-22 19:21:03
ACC0043,ACC0049,571.78,D092,73.67.74.57,Panama,0.85,2025-09-26 11:22:50
ACC0169,ACC0237,1044.63,D086,236.78.204.240,UAE,0.4,2025-09-18 06:00:50
ACC0168,ACC0217,1162.94,D048,18.201.241.214,Germany,0.25,2025-09-30 13:09:23
ACC0025,ACC0102,16921.58,D024,111.92.12.156,Cayman Islands,0.9,2025-10-05 04:42:33
ACC0248,ACC0177,817.26,D025,126.169.77.149,UAE,0.4,2025-10-03 05:02:30
ACC0061,ACC0144,1848.53,D084,238.57.75.97,France,0.3,2025-10-05 12:22:26
ACC0282,ACC0234,1339.35,D085,142.77.26.210,UK,0.3,2025-09-29 14:18:42
ACC0219,ACC0014,198.22,D070,222.38.40.150,Germany,0.25,2025-09-26 05:05:43
ACC0065,ACC0178,877.97,D040,31.231.139.56,India,0.25,2025-10-01 03:45:10
ACC0262,ACC0100,1554.06,D019,200.100.144.163,Canada,0.2,2025-09-19 05:23:25
ACC0289,ACC0272,1602.52,D068,68.187.252.145,USA,0.2,2025-09-19 22:50:45
ACC0192,ACC0082,1273.47,D013,67.225.248.202,Germany,0.25,2025-09-19 05:42:59
ACC0277,ACC0218,107.34,D026,112.85.109.240,Singapore,0.35,2025-10-07 04:26:43
ACC0216,ACC0244,280.88,D060,10.29.74.191,Cayman Islands,0.9,2025-10-08 20:04:06
ACC0160,ACC0107,1192.03,D094,203.115.45.46,UAE,0.4,2025-10-05 04:53:26
ACC0083,ACC0125,1295.71,D051,59.73.223.99,Germany,0.25,2025-09-15 06:44:22
ACC0116,ACC0142,255.71,D018,251.182.48.62,Panama,0.85,2025-10-03 09:08:27
ACC0073,ACC0142,31.43,D098,89.144.36.207,Cayman Islands,0.9,2025-10-10 21:48:17
ACC0242,ACC0119,604.66,D085,200.166.126.49,India,0.25,2025-09-15 06:35:21
ACC0175,ACC0140,1677.58,D006,170.129.119.159,Panama,0.85,2025-09-20 00:49:46
ACC0250,ACC0150,215.07,D029,164.255.163.231,France,0.3,2025-09-29 10:57:53
ACC0124,ACC0254,849.13,D090,231.207.81.225,Panama,0.85,2025-09-25 05:58:15
ACC0129,ACC0261,1337.29,D043,101.31.13.35,Panama,0.85,2025-10-05 10:16:10
ACC0125,ACC0300,1186.26,D064,36.209.221.191,Canada,0.2,2025-10-05 12:57:52
ACC0288,ACC0290,1042.74,D049,107.20.164.37,UAE,0.4,2025-10-10 12:21:49
ACC0051,ACC0295,1933.79,D013,158.182.191.241,UK,0.3,2025-10-11 04:02:55
ACC0216,ACC0202,701.14,D092,228.127.156.231,USA,0.2,2025-10-07 05:37:47
ACC0020,ACC0205,13503.95,D081,171.252.94.35,Cayman Islands,0.9,2025-09-26 01:05:28
ACC0212,ACC0015,1700.37,D094,219.184.98.100,India,0.25,2025-09-23 22:19:18
ACC0142,ACC0229,921.83,D007,77.206.213.51,Cayman Islands,0.9,2025-09-22 00:30:38
ACC0286,ACC0281,1484.0,D083,209.218.54.226,Cayman Islands,0.9,2025-10-06 02:54:56
ACC0046,ACC0171,1081.09,D046,68.91.222.88,UAE,0.4,2025-09-16 18:35:06
ACC0047,ACC0208,999.41,D041,107.61.77.229,UAE,0.4,2025-10-05 10:08:36
ACC0180,ACC0173,1511.99,D057,92.14.38.58,Cayman Islands,0.9,2025-10-10 02:27:53
ACC0159,ACC0260,599.45,D090,55.111.168.188,France,0.3,2025-09-15 13:02:06
ACC0102,ACC0048,1830.25,D012,228.77.47.193,UAE,0.4,2025-09-28 08:53:02
ACC0273,ACC0182,1843.3,D051,254.198.218.234,Germany,0.25,2025-09-26 02:59:48
ACC0292,ACC0043,13219.81,D042,16.136.67.223,Panama,0.85,2025-09-22 11:41:19
ACC0126,ACC0116,299.3,D057,15.229.166.133,Canada,0.2,2025-10-03 03:58:40
ACC0213,ACC0285,392.56,D071,142.158.112.170,UAE,0.4,2025-10-09 19:01:12
ACC0199,ACC0134,1608.82,D091,104.103.240.246,Cayman Islands,0.9,2025-09-23 06:00:58
ACC0164,ACC0277,1916.6,D046,230.221.189.73,UK,0.3,2025-10-07 23:42:01
ACC0297,ACC0066,1419.62,D013,36.216.221.164,France,0.3,2025-09-22 21:59:55
ACC0179,ACC0284,545.58,D029,127.168.122.137,India,0.25,2025-10-10 13:12:08
ACC0224,ACC0034,1124.32,D022,24.239.98.132,USA,0.2,2025-09-19 00:51:25
ACC0033,ACC0182,1143.81,D009,196.17.192.163,Singapore,0.35,2025-10-05 16:23:56
ACC0221,ACC0069,1326.98,D051,188.182.87.94,Canada,0.2,2025-09-23 03:31:16
ACC0292,ACC0261,1534.94,D053,160.90.230.11,Germany,0.25,2025-10-11 10:47:35
ACC0028,ACC0184,1551.5,D076,26.145.115.196,UK,0.3,2025-09-19 16:23:03
ACC0100,ACC0128,18932.39,D077,94.32.34.252,Cayman Islands,0.9,2025-10-01 10:44:24
ACC0294,ACC0199,1395.87,D053,97.56.34.89,Panama,0.85,2025-09-29 02:21:07
ACC0091,ACC0221,190.56,D033,61.68.99.175,India,0.25,2025-09-15 19:35:53
ACC0174,ACC0232,14092.39,D097,184.105.34.53,Cayman Islands,0.9,2025-09-11 22:34:42
ACC0271,ACC0007,18577.18,D001,229.27.254.54,Panama,0.85,2025-09-21 00:09:42
ACC0256,ACC0094,1951.79,D069,184.243.49.163,Canada,0.2,2025-09-30 00:30:06
ACC0294,ACC0091,1019.58,D057,123.17.169.19,Germany,0.25,2025-10-07 22:54:06
ACC0062,ACC0160,704.62,D038,142.52.240.35,UK,0.3,2025-10-06 00:22:10
ACC0099,ACC0080,1876.26,D079,150.222.109.210,Cayman Islands,0.9,2025-10-03 14:26:48
ACC0060,ACC0284,499.98,D009,255.219.135.58,Cayman Islands,0.9,2025-10-01 11:35:23
ACC0022,ACC0184,1623.71,D008,191.203.224.161,India,0.25,2025-09-16 15:39:05
ACC0267,ACC0047,1824.62,D085,189.146.143.110,Cayman Islands,0.9,2025-10-08 09:08:39
ACC0103,ACC0145,901.33,D042,251.170.119.113,Germany,0.25,2025-10-02 23:32:15
ACC0194,ACC0043,987.57,D063,133.166.109.88,USA,0.2,2025-10-06 00:19:37
ACC0148,ACC0029,384.28,D068,238.160.201.240,USA,0.2,2025-10-09 14:08:51
ACC0278,ACC0089,1481.12,D083,22.87.108.58,Cayman Islands,0.9,2025-09-28 22:24:02
ACC0276,ACC0027,1479.69,D088,55.140.104.184,Panama,0.85,2025-09-14 00:40:03
ACC0110,ACC0051,1785.79,D059,28.192.62.136,Germany,0.25,2025-09-21 21:25:48
ACC0293,ACC0008,420.0,D006,246.84.11.241,Panama,0.85,2025-09-23 12:38:08
ACC0170,ACC0091,749.85,D050,21.49.46.163,Canada,0.2,2025-09-23 19:22:36
ACC0133,ACC0217,1423.24,D088,89.62.250.234,UAE,0.4,2025-09-25 02:11:00
ACC0210,ACC0006,760.49,D054,58.219.209.134,Panama,0.85,2025-09-24 03:49:34
ACC0006,ACC0203,266.49,D006,28.173.39.39,India,0.25,2025-09-19 13:43:25
ACC0251,ACC0035,661.48,D024,75.254.184.193,France,0.3,2025-10-01 04:30:21
ACC0146,ACC0275,1712.46,D037,204.40.111.220,Singapore,0.35,2025-09-21 16:03:29
ACC0045,ACC0285,262.96,D064,130.132.37.38,Canada,0.2,2025-09-22 22:57:17
ACC0020,ACC0199,1527.46,D024,71.121.167.104,UK,0.3,2025-10-03 02:59:51
ACC0074,ACC0227,1329.12,D077,58.206.63.195,USA,0.2,2025-09-27 06:58:09
ACC0023,ACC0292,689.28,D002,245.54.99.128,Germany,0.25,2025-09-21 14:20:15
ACC0029,ACC0201,1894.17,D049,67.57.170.59,Germany,0.25,2025-09-28 03:54:10
ACC0225,ACC0013,1688.41,D057,83.152.51.46,UK,0.3,2025-10-08 10:00:32
ACC0163,ACC0030,825.75,D015,168.194.53.195,UK,0.3,2025-09-27 11:19:15
ACC0190,ACC0020,5051.31,D019,218.109.206.155,Cayman Islands,0.9,2025-09-17 15:57:26
ACC0115,ACC0019,157.11,D073,243.131.249.156,France,0.3,2025-09-30 14:21:01
ACC0145,ACC0199,1368.93,D058,98.172.126.132,Canada,0.2,2025-09-19 06:58:57
ACC0233,ACC0275,297.37,D047,54.109.75.235,Canada,0.2,2025-09-19 15:20:47
ACC0189,ACC0011,296.53,D056,191.235.148.228,Singapore,0.35,2025-09-22 21:01:17
ACC0206,ACC0065,424.12,D081,236.116.127.197,Cayman Islands,0.9,2025-10-03 19:32:44
ACC0228,ACC0199,682.22,D060,44.195.145.62,Cayman Islands,0.9,2025-09-23 19:10:59
ACC0112,ACC0098,1896.53,D073,210.168.103.240,Canada,0.2,2025-10-04 08:26:10
ACC0281,ACC0210,434.89,D048,37.148.176.125,Singapore,0.35,2025-09-26 10:27:45
ACC0212,ACC0027,681.99,D026,178.108.249.142,Canada,0.2,2025-10-02 19:37:43
ACC0093,ACC0227,778.08,D004,79.200.184.154,Canada,0.2,2025-09-19 10:08:57
ACC0206,ACC0295,828.47,D026,232.199.43.205,Germany,0.25,2025-10-05 11:35:35
ACC0162,ACC0272,1355.62,D095,31.15.12.245,USA,0.2,2025-09-14 10:01:31
ACC0170,ACC0047,413.98,D041,64.88.225.26,Cayman Islands,0.9,2025-09-29 11:25:11
ACC0162,ACC0299,683.86,D058,87.35.215.153,India,0.25,2025-09-19 14:45:32
ACC0078,ACC0084,1069.29,D054,50.153.151.170,UK,0.3,2025-10-04 15:39:00
ACC0144,ACC0128,1819.28,D015,20.44.235.107,Germany,0.25,2025-10-04 19:25:52
ACC0195,ACC0245,1176.49,D022,102.248.122.159,USA,0.2,2025-10-09 14:53:16
ACC0094,ACC0230,1893.74,D003,236.96.31.236,India,0.25,2025-09-29 19:36:29
ACC0036,ACC0091,607.21,D018,48.38.249.212,UAE,0.4,2025-09-21 10:14:21
ACC0165,ACC0150,715.88,D092,136.14.169.238,UK,0.3,2025-10-10 12:20:24
ACC0214,ACC0087,392.13,D047,143.241.244.16,Singapore,0.35,2025-10-05 15:00:00
ACC0164,ACC0086,1404.02,D007,120.96.20.79,Canada,0.2,2025-10-04 02:16:29
ACC0042,ACC0171,269.99,D071,169.12.198.156,USA,0.2,2025-09-12 18:56:52
ACC0155,ACC0195,15078.56,D026,95.103.215.141,Panama,0.85,2025-10-02 11:09:32
ACC0209,ACC0176,1441.04,D017,135.82.78.31,Cayman Islands,0.9,2025-10-03 16:42:20
ACC0044,ACC0164,55.78,D066,205.37.72.29,UK,0.3,2025-09-20 10:54:32
ACC0192,ACC0034,1604.9,D020,231.29.12.195,UAE,0.4,2025-09-12 12:13:52
ACC0175,ACC0037,1255.99,D020,127.171.233.94,UAE,0.4,2025-09-16 23:52:05
ACC0063,ACC0029,407.05,D091,30.57.33.193,Germany,0.25,2025-09-16 07:16:10
ACC0002,ACC0222,428.34,D088,109.92.170.145,Canada,0.2,2025-09-21 05:00:15
ACC0244,ACC0102,1214.86,D091,83.197.183.161,India,0.25,2025-09-14 19:56:40
ACC0227,ACC0095,168.32,D065,77.46.234.148,USA,0.2,2025-10-09 18:59:36
ACC0097,ACC0064,384.52,D090,203.68.51.111,UK,0.3,2025-10-10 14:39:11
ACC0152,ACC0212,444.33,D065,98.198.71.145,Singapore,0.35,2025-09-12 04:42:00
ACC0129,ACC0145,138.66,D097,98.241.197.25,Germany,0.25,2025-10-02 17:39:39
ACC0041,ACC0229,643.61,D002,244.102.188.184,UK,0.3,2025-10-11 06:01:50
ACC0034,ACC0292,907.07,D034,132.104.137.86,Cayman Islands,0.9,2025-10-05 14:23:32
ACC0161,ACC0280,463.94,D096,186.100.114.129,Canada,0.2,2025-10-04 06:24:50
ACC0167,ACC0207,909.83,D060,202.108.117.253,India,0.25,2025-09-13 01:05:06
ACC0072,ACC0163,16870.63,D049,48.161.252.57,Cayman Islands,0.9,2025-09-22 09:22:48
ACC0049,ACC0009,308.3,D051,15.137.110.50,India,0.25,2025-09-26 14:11:35
ACC0282,ACC0143,978.2,D030,120.121.252.228,Canada,0.2,2025-09-19 14:46:07
ACC0250,ACC0031,143.14,D046,132.165.84.46,UK,0.3,2025-09-23 06:32:11
ACC0266,ACC0254,986.11,D028,171.50.96.171,Panama,0.85,2025-09-26 22:27:11
ACC0220,ACC0063,1063.98,D077,105.216.186.231,Germany,0.25,2025-09-18 01:51:01
ACC0190,ACC0290,45.24,D061,73.63.251.93,UK,0.3,2025-09-23 04:32:22
ACC0161,ACC0244,688.11,D036,188.59.240.42,France,0.3,2025-09-27 11:31:35
ACC0294,ACC0118,1222.68,D091,73.135.154.130,UAE,0.4,2025-09-12 19:09:49
ACC0161,ACC0262,1502.88,D013,30.145.135.128,Panama,0.85,2025-10-11 02:38:37
ACC0137,ACC0035,1557.09,D058,80.192.46.103,Panama,0.85,2025-09-14 17:19:44
ACC0243,ACC0127,661.16,D029,133.153.47.210,USA,0.2,2025-09-25 02:20:59
ACC0164,ACC0249,1767.59,D041,217.175.58.255,UAE,0.4,2025-10-10 20:48:13
ACC0062,ACC0152,1473.63,D094,214.139.82.73,USA,0.2,2025-09-30 02:38:46
ACC0217,ACC0006,416.44,D039,17.176.174.205,Singapore,0.35,2025-10-02 07:33:28
ACC0041,ACC0189,898.9,D060,50.162.123.204,Germany,0.25,2025-09-27 02:30:07
ACC0056,ACC0141,403.58,D059,82.51.160.42,Singapore,0.35,2025-09-27 12:39:27
ACC0009,ACC0064,1109.62,D007,90.222.194.106,Cayman Islands,0.9,2025-10-08 13:30:31
ACC0014,ACC0223,797.12,D083,224.204.18.174,Cayman Islands,0.9,2025-09-25 14:10:37
ACC0166,ACC0290,88.37,D097,195.193.192.43,UAE,0.4,2025-10-05 23:14:03
ACC0033,ACC0035,213.48,D018,192.70.33.203,Germany,0.25,2025-09-29 08:21:49
ACC0183,ACC0174,693.71,D011,112.149.25.144,Panama,0.85,2025-10-02 01:39:01
ACC0203,ACC0080,1630.58,D071,39.205.243.232,UK,0.3,2025-09-24 12:21:55
ACC0117,ACC0123,58.21,D008,188.67.132.20,France,0.3,2025-09-13 21:42:09
ACC0113,ACC0120,1006.16,D020,203.172.181.111,Germany,0.25,2025-09-12 18:59:55
ACC0262,ACC0149,1342.59,D064,150.27.20.61,USA,0.2,2025-10-10 11:34:40
ACC0019,ACC0107,988.02,D030,30.158.235.104,UAE,0.4,2025-10-06 13:45:55
ACC0085,ACC0204,1077.1,D028,200.169.82.78,Germany,0.25,2025-10-08 20:39:25
ACC0192,ACC0262,1671.3,D050,75.95.60.93,Germany,0.25,2025-09-24 11:53:03
ACC0202,ACC0062,908.78,D084,176.181.141.207,Singapore,0.35,2025-10-01 13:13:41
ACC0105,ACC0095,781.03,D015,248.233.62.61,USA,0.2,2025-10-09 12:54:12
ACC0153,ACC0110,728.27,D076,170.68.155.237,Singapore,0.35,2025-09-24 02:33:10
ACC0112,ACC0262,34.6,D004,230.95.62.137,Singapore,0.35,2025-09-30 17:16:58
ACC0168,ACC0235,1510.18,D051,132.153.162.83,UAE,0.4,2025-09-23 22:06:32
ACC0040,ACC0055,1242.36,D001,252.80.248.10,USA,0.2,2025-09-26 14:06:18
ACC0228,ACC0196,1922.8,D094,104.65.175.58,UAE,0.4,2025-10-02 09:35:16
ACC0191,ACC0039,1310.72,D036,18.240.40.87,Panama,0.85,2025-09-18 17:49:03
ACC0135,ACC0234,1839.62,D027,184.212.17.235,UK,0.3,2025-10-04 23:43:57
ACC0090,ACC0008,1452.37,D015,236.158.187.152,UK,0.3,2025-09-25 02:47:20
ACC0139,ACC0012,964.65,D090,49.65.26.111,UAE,0.4,2025-09-30 04:17:46
ACC0016,ACC0020,1662.6,D064,13.157.239.21,Panama,0.85,2025-09-14 21:58:35
ACC0144,ACC0145,413.37,D093,181.79.233.58,India,0.25,2025-09-23 06:08:51
ACC0230,ACC0001,1748.31,D084,121.153.253.189,USA,0.2,2025-10-05 13:44:24
ACC0119,ACC0025,185.95,D037,220.130.149.51,Cayman Islands,0.9,2025-09-29 23:27:08
ACC0191,ACC0283,648.22,D070,114.54.158.112,Germany,0.25,2025-09-29 22:06:13
ACC0240,ACC0178,303.79,D099,237.136.182.148,Singapore,0.35,2025-10-01 15:42:56
ACC0185,ACC0222,513.87,D012,246.101.175.129,UAE,0.4,2025-10-03 17:44:52
ACC0277,ACC0085,1017.64,D006,170.47.163.97,Cayman Islands,0.9,2025-10-08 01:57:20
ACC0082,ACC0294,1651.12,D018,220.117.235.38,Canada,0.2,2025-10-06 04:43:06
ACC0279,ACC0022,1155.17,D067,150.180.251.52,UK,0.3,2025-09-22 20:47:05
ACC0172,ACC0251,1466.39,D015,150.249.111.143,Cayman Islands,0.9,2025-09-30 22:12:32
ACC0113,ACC0296,1378.72,D045,67.173.174.126,Panama,0.85,2025-09-19 09:58:09
ACC0097,ACC0001,995.45,D065,187.253.88.71,UK,0.3,2025-10-01 13:43:41
ACC0156,ACC0108,1903.59,D070,14.17.85.40,UK,0.3,2025-09-21 21:50:18
ACC0096,ACC0037,910.67,D009,251.101.179.113,Singapore,0.35,2025-09-12 08:52:38
ACC0154,ACC0176,424.81,D050,160.245.132.172,Cayman Islands,0.9,2025-10-11 16:51:42
ACC0022,ACC0252,15509.47,D005,202.147.207.35,Panama,0.85,2025-10-02 09:02:50
ACC0180,ACC0252,86.96,D004,241.32.131.74,Panama,0.85,2025-10-08 06:03:40
ACC0048,ACC0043,914.83,D032,71.164.130.18,UK,0.3,2025-09-27 12:44:16
ACC0159,ACC0283,440.95,D100,12.185.42.161,India,0.25,2025-09-13 05:27:40
ACC0260,ACC0228,370.65,D009,154.109.215.246,France,0.3,2025-10-07 20:39:24
ACC0025,ACC0130,1399.45,D075,240.125.85.228,UK,0.3,2025-09-19 18:10:37
ACC0021,ACC0149,859.2,D077,224.29.60.133,Cayman Islands,0.9,2025-10-05 11:05:00
ACC0128,ACC0003,7740.17,D050,231.184.159.226,Panama,0.85,2025-10-05 19:21:35
ACC0118,ACC0228,212.06,D090,199.252.164.154,UK,0.3,2025-09-13 00:09:04
ACC0225,ACC0255,50.87,D047,187.104.172.149,Panama,0.85,2025-09-17 00:26:43
ACC0215,ACC0243,878.22,D005,27.26.32.77,Singapore,0.35,2025-09-29 05:14:52
ACC0244,ACC0206,1814.17,D065,40.16.51.32,Canada,0.2,2025-10-09 13:09:08
ACC0096,ACC0101,752.9,D058,27.212.178.57,France,0.3,2025-10-10 02:47:01
ACC0212,ACC0060,472.17,D072,44.201.189.110,USA,0.2,2025-09-12 09:36:20
ACC0191,ACC0031,234.38,D066,159.145.12.87,USA,0.2,2025-09-18 12:15:09
ACC0164,ACC0125,385.45,D062,132.64.35.54,Canada,0.2,2025-09-30 16:27:03
ACC0284,ACC0278,1337.49,D010,47.230.204.27,Germany,0.25,2025-10-05 01:06:41
ACC0263,ACC0038,501.66,D073,224.170.102.250,Germany,0.25,2025-09-22 19:06:24
ACC0135,ACC0209,95.39,D008,111.17.59.181,Panama,0.85,2025-09-29 23:56:07
ACC0201,ACC0231,1499.73,D078,167.253.212.140,Canada,0.2,2025-10-01 14:12:29
ACC0081,ACC0124,582.38,D077,120.163.17.116,France,0.3,2025-09-15 01:50:55
ACC0288,ACC0044,9160.84,D091,128.176.216.244,Panama,0.85,2025-09-28 10:25:12
ACC0156,ACC0275,1839.46,D078,130.140.134.108,Cayman Islands,0.9,2025-10-10 11:27:09
ACC0287,ACC0294,680.78,D018,97.146.142.167,India,0.25,2025-09-14 21:53:16
ACC0129,ACC0138,1192.92,D035,247.241.92.242,Singapore,0.35,2025-09-23 11:30:09
ACC0290,ACC0098,391.77,D045,183.115.81.77,Singapore,0.35,2025-10-10 21:00:20
ACC0218,ACC0097,1782.2,D099,207.186.85.58,UAE,0.4,2025-09-29 09:43:37
ACC0278,ACC0284,1598.08,D042,54.40.195.195,Canada,0.2,2025-09-26 00:08:27
ACC0127,ACC0106,374.32,D077,137.105.72.110,Cayman Islands,0.9,2025-10-05 08:51:54
ACC0139,ACC0291,689.38,D059,28.74.41.106,France,0.3,2025-10-08 14:09:24
ACC0202,ACC0002,1625.86,D009,136.126.249.150,Canada,0.2,2025-10-10 04:29:18
ACC0142,ACC0262,406.39,D073,119.170.135.162,Panama,0.85,2025-09-17 02:29:07
ACC0244,ACC0224,247.7,D050,102.204.215.23,Cayman Islands,0.9,2025-09-13 20:22:22
ACC0036,ACC0143,1075.09,D014,34.246.200.185,France,0.3,2025-10-02 09:42:08
ACC0105,ACC0021,129.16,D085,169.194.80.82,UAE,0.4,2025-10-02 17:19:13
ACC0124,ACC0119,1211.29,D029,247.151.100.225,UAE,0.4,2025-09-23 07:56:46
ACC0078,ACC0012,640.27,D071,216.221.108.62,UAE,0.4,2025-10-08 03:42:12
ACC0009,ACC0083,1483.51,D012,79.217.134.41,UAE,0.4,2025-09-16 12:02:37
ACC0127,ACC0209,924.42,D029,54.244.66.81,Canada,0.2,2025-09-17 01:40:44
ACC0002,ACC0123,876.03,D086,227.108.124.64,Singapore,0.35,2025-09-23 03:04:27
ACC0052,ACC0042,890.63,D053,108.227.167.202,India,0.25,2025-09-30 07:29:08
ACC0012,ACC0278,418.21,D098,121.212.234.144,Singapore,0.35,2025-09-28 11:21:34
ACC0165,ACC0011,1235.12,D064,165.62.105.46,France,0.3,2025-09-15 14:41:29
ACC0194,ACC0087,443.68,D052,80.73.193.84,Canada,0.2,2025-09-23 01:34:36
ACC0195,ACC0241,495.71,D004,125.192.214.15,UAE,0.4,2025-09-30 17:37:49
ACC0293,ACC0177,50.78,D047,124.242.118.32,Panama,0.85,2025-10-03 02:07:41
ACC0131,ACC0179,739.52,D030,132.50.53.66,Singapore,0.35,2025-10-10 06:42:53
ACC0265,ACC0272,1958.53,D026,204.68.33.191,USA,0.2,2025-09-19 13:31:32
ACC0048,ACC0284,167.72,D007,125.48.85.46,Singapore,0.35,2025-10-03 00:25:01
ACC0143,ACC0096,630.08,D030,69.233.33.168,Panama,0.85,2025-09-14 09:19:09
ACC0294,ACC0091,945.79,D037,52.70.14.216,France,0.3,2025-09-21 08:12:15
ACC0040,ACC0035,545.4,D099,146.41.209.128,UK,0.3,2025-10-08 17:22:00
ACC0189,ACC0092,1864.98,D020,12.93.228.53,France,0.3,2025-09-25 01:51:37
ACC0263,ACC0011,1790.73,D065,52.22.130.49,France,0.3,2025-09-18 06:41:39
ACC0124,ACC0189,930.19,D074,191.38.192.73,Singapore,0.35,2025-09-19 17:24:32
ACC0022,ACC0035,11.14,D049,214.135.183.203,Germany,0.25,2025-10-01 00:47:32
ACC0282,ACC0278,1778.7,D093,175.251.143.100,Panama,0.85,2025-10-11 06:02:34
ACC0296,ACC0208,1051.71,D097,138.229.137.42,Singapore,0.35,2025-09-13 14:59:33
ACC0106,ACC0038,1685.47,D077,241.115.107.106,Cayman Islands,0.9,2025-09-26 09:31:40
ACC0192,ACC0013,11533.06,D041,125.231.161.212,Cayman Islands,0.9,2025-09-18 15:29:43
ACC0155,ACC0203,42.59,D032,122.74.134.112,Germany,0.25,2025-10-04 11:54:00
ACC0239,ACC0191,269.52,D027,72.252.47.239,India,0.25,2025-09-16 18:34:10
ACC0152,ACC0192,935.53,D007,177.233.120.29,Cayman Islands,0.9,2025-10-10 21:33:36
ACC0151,ACC0182,959.45,D066,232.226.132.27,France,0.3,2025-09-28 23:14:09
ACC0170,ACC0100,340.23,D040,47.200.192.153,France,0.3,2025-09-24 22:40:51
ACC0031,ACC0013,1265.04,D066,124.113.95.214,Canada,0.2,2025-10-11 14:40:29
ACC0236,ACC0178,577.01,D080,142.159.41.236,Cayman Islands,0.9,2025-10-03 03:20:04
ACC0250,ACC0222,81.95,D098,196.201.154.139,France,0.3,2025-09-15 02:57:42
ACC0079,ACC0194,1465.59,D043,46.46.205.244,India,0.25,2025-09-21 09:18:36
ACC0048,ACC0197,5181.72,D036,59.117.155.59,Cayman Islands,0.9,2025-10-02 03:05:26
ACC0078,ACC0219,517.74,D071,10.26.51.229,UAE,0.4,2025-09-13 16:12:33
ACC0136,ACC0248,941.93,D009,246.182.136.39,Canada,0.2,2025-09-15 17:44:07
ACC0236,ACC0176,1702.68,D079,76.157.152.150,Cayman Islands,0.9,2025-09-27 21:44:27
ACC0168,ACC0270,1044.9,D020,162.209.239.72,UAE,0.4,2025-09-22 20:06:17
ACC0012,ACC0223,663.03,D062,137.195.113.23,Singapore,0.35,2025-10-10 13:56:10
ACC0154,ACC0132,1114.48,D014,66.235.254.73,Germany,0.25,2025-10-04 09:34:05
ACC0079,ACC0051,1016.63,D090,112.117.155.94,France,0.3,2025-09-26 09:01:22
ACC0042,ACC0125,967.54,D021,26.208.90.247,UAE,0.4,2025-09-14 14:51:39
ACC0224,ACC0208,834.3,D056,95.250.104.40,Germany,0.25,2025-09-26 19:25:07
ACC0121,ACC0250,1180.96,D063,227.70.83.72,Panama,0.85,2025-10-11 11:55:58
ACC0085,ACC0173,661.01,D021,31.35.31.31,UAE,0.4,2025-09-12 06:27:20
ACC0077,ACC0277,1794.2,D055,213.216.188.175,India,0.25,2025-09-19 05:31:34
ACC0027,ACC0002,75.04,D061,225.103.183.185,Germany,0.25,2025-09-29 04:47:28
ACC0293,ACC0045,1786.83,D006,19.159.31.20,Germany,0.25,2025-10-11 16:20:57
ACC0001,ACC0099,1650.14,D022,78.161.84.167,Panama,0.85,2025-10-07 09:30:01
ACC0037,ACC0146,930.05,D018,50.174.208.189,UK,0.3,2025-10-06 20:27:22
ACC0050,ACC0255,17782.35,D078,187.131.217.125,Cayman Islands,0.9,2025-09-29 06:32:25
ACC0261,ACC0157,841.76,D038,213.226.89.180,Panama,0.85,2025-09-27 17:05:31
ACC0108,ACC0124,5881.22,D060,47.37.124.42,Cayman Islands,0.9,2025-09-19 02:32:33
ACC0038,ACC0145,1378.57,D099,193.133.121.114,Cayman Islands,0.9,2025-09-17 19:25:30
ACC0283,ACC0155,1792.22,D091,103.50.110.59,Canada,0.2,2025-09-28 14:37:05
ACC0034,ACC0026,785.22,D005,128.178.111.210,Singapore,0.35,2025-09-27 13:33:42
ACC0231,ACC0069,1320.23,D042,202.155.232.189,Panama,0.85,2025-09-20 18:53:43
